eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
201903150001,2019,3,15,,0,,144,New Zealand,12,Australasia & Oceania,Canterbury,Christchurch,-43.532941,172.611744,1.0,0,,"03/15/2019: An assailant opened fire on Al Noor Mosque in Christchurch, Canterbury, New Zealand. This was one of two related attacks targeting mosques in Christchurch on this day. At least 51 people were killed and 50 others were injured across the two attacks. Brenton Tarrant claimed responsibility for the incident and stated in his manifesto ""We must ensure the existence of our people, and a future for white children."" Moreover, he also stated that the attack was carried out in retaliation for attacks perpetrated by Muslim extremists.",1,1,1,0,,,1.0,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Al Noor Mosque,Mosque,144.0,New Zealand,,,,,,,,,,,,,,,,,Anti-Muslim extremists,,,,,,"Brenton Tarrant, a white supremacist, claimed responsibility for the incident and stated in his manifesto ""We must ensure the existence of our people, and a future for white children."" Moreover, he also stated that the attack was carried out in retaliation for attacks perpetrated by Muslim extremists.",0.0,,,1,1.0,1.0,1.0,8.0,Personal claim,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,5.0,Firearms,4.0,Rifle/Shotgun (non-automatic),,,,,,,,,"Two modified semi-automatic rifles, two shotguns, and a lever-action firearm were used in the attack.",43.0,0.0,0.0,25.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A mosque was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"The victims included civilians from Australia, Pakistan, Turkey, Indonesia, Bangladesh, Malaysia and Saudi Arabia. Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those killed and wounded across incidents 201903150001 and 201903150002.","""New Zealand mosque shooting: 'Shots fired' at Christchurch mosque,"" BBC, March 15, 2019.","""New Zealand ‘shooter’ sent manifesto to officials and media before attack,"" New York Post, March 16, 2019.","""Xinhua: New Zealand PM Says Terror Suspect Used Modified Weapons In Mosque Attacks,"" Xinhua, March 16, 2019.",START Primary Collection,-9,-9,0,-9,"201903150001, 201903150002"
201903150002,2019,3,15,,0,,144,New Zealand,12,Australasia & Oceania,Canterbury,Christchurch,-43.532396,172.672543,1.0,0,,"03/15/2019: An assailant opened fire on Linwood Mosque in Christchurch, Canterbury, New Zealand. This was one of two related attacks targeting mosques in Christchurch on this day. At least 51 people were killed and 50 others were injured across the two attacks. Brenton Tarrant claimed responsibility for the incident and stated in his manifesto ""We must ensure the existence of our people, and a future for white children."" Moreover, he also stated that the attack was carried out in retaliation for attacks perpetrated by Muslim extremists.",1,1,1,0,,,1.0,1,0,2,Armed Assault,,,,,15,Religious Figures/Institutions,86.0,Place of Worship,Linwood Mosque,Mosque,144.0,New Zealand,,,,,,,,,,,,,,,,,Anti-Muslim extremists,,,,,,"Brenton Tarrant, a white supremacist, claimed responsibility for the incident and stated in his manifesto ""We must ensure the existence of our people, and a future for white children."" Moreover, he also stated that the attack was carried out in retaliation for attacks perpetrated by Muslim extremists.",0.0,,,1,1.0,1.0,1.0,8.0,Personal claim,,,,,,,,5,Firearms,2.0,Automatic or Semi-Automatic Rifle,5.0,Firearms,4.0,Rifle/Shotgun (non-automatic),,,,,,,,,"Two modified semi-automatic rifles, two shotguns, and a lever-action firearm were used in the attack.",8.0,0.0,0.0,25.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A mosque was damaged in this attack.,0.0,,,,,,,,,,,,,,,,"The victims included civilians from Pakistan, Turkey, Indonesia, Australia, Bangladesh, Malaysia and Saudi Arabia. Casualty numbers conflict across sources. Following GTD protocol, the most recent reliable estimates are reported here. Casualty numbers represent a division of the total number of those killed and wounded across incidents 201903150001 and 201903150002.","""New Zealand mosque shooting: 'Shots fired' at Christchurch mosque,"" BBC, March 15, 2019.","""New Zealand ‘shooter’ sent manifesto to officials and media before attack,"" New York Post, March 16, 2019.","""New Zealand: 'Multiple fatalities' after shootings at Christchurch mosques,"" Deutsche Welle, March 15, 2019.",START Primary Collection,-9,-9,0,-9,"201903150001, 201903150002"
201905080032,2019,5,8,"May 8, 2019",0,,143,New Caledonia,12,Australasia & Oceania,Sud,Noumea,-22.271073,166.441646,1.0,0,,"05/08/2019: Assailants set fire to a conveyor belt at a nickel mine in Noumea, Sud, New Caledonia. There were no reported casualties in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Unknown,Mining Conveyer Belt,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,A conveyor belt system was damaged in this attack,0.0,,,,,,,,,,,,,,,,,"""New Caledonia mine site hit by fire,"" Steel Guru, May 8, 2019.",,,START Primary Collection,-9,-9,0,-9,
201905130016,2019,5,13,,0,,14,Australia,12,Australasia & Oceania,Queensland,Mackay,-21.142496,149.182147,1.0,0,,"05/13/2019: Assailants attempted to set fire to the vehicle of Belinda Hassan, a Labor parliamentary candidate, in Mackay, Queensland, Australia. There were no reported casualties. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,0,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,84.0,Political Party Member/Rally,Labor Party,Vehicle of Parliamentary Candidate: Belinda Hassan,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,0.0,,,,,,,,,,,,,,,,,"""Dawson candidate Belinda Hassan's car the target of attempted arson attack,"" ABC Premium News (Australia), May 13, 2019.","""Cops probe arson attempt on Dawson Labor candidate's car,"" The Courier Mail/The Sunday Mail (Australia), May 13, 2019.","""Chorus of condemnation by candidates,"" Bowen Independent (North Queensland, Australia), May 14, 2019.",START Primary Collection,-9,-9,0,-9,
201906140015,2019,6,14,,0,,14,Australia,12,Australasia & Oceania,South Australia,Korunye,-34.545349,138.523659,1.0,0,,"06/14/2019: Assailants set fire to the Minko North dairy farm in Korunye, South Australia, Australia. There were no reported casualties in the attack. No group claimed responsibility; however, sources attributed the attack to animal rights extremists.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,9.0,Farm/Ranch,Minko North Dairy,Dairy Farm,14.0,Australia,,,,,,,,,,,,,,,,,Animal Rights extremists,,,,,,,0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),100000.0,A shed and a front loader were damaged in this attack.,0.0,,,,,,,,,,,,,,,,,"""'Terrible': Vegans activists accused of burning down Australian dairy farm,"" Newshub, June 15, 2019.","""‘Suspected activists’ set dairy farmer’s shed alight overnight,"" Agriland.co.uk, June 14, 2019.","""Dairy farmer claims property was torched 'by animal activists',"" Yahoo! News Australia, June 14, 2019.",START Primary Collection,-9,-9,0,-9,
202003010008,2020,3,1,,0,,14,Australia,12,Australasia & Oceania,Western Australia,Fremantle,-32.054269,115.744669,1.0,0,,"03/01/2020: An assailant set fire to three police cars outside a police station in Fremantle, Australia. There were no reported casualties, but the cars were damaged in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,3,Police,23.0,Police Patrol (including vehicles and convoys),Australian Federal Police (AFP),Cars,14.0,Australia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,1.0,0.0,0.0,,,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,Petrol was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Vehicles damaged,0.0,,,,,,,,,,,,,,,,,"""Cops under fire;  Fremantle station 'unsafe' as three cars torched,"" The West Australian, March 2, 2020.","""Police cars destroyed in arson attack in Fremantle,"" Perth Now, March 1, 2020.","""Three police cars destroyed in brazen arson attack,"" MSN Australia, March 2, 2020.",START Primary Collection,-9,-9,0,-9,
202003240023,2020,3,24,"March 16-31, 2020",0,,144,New Zealand,12,Australasia & Oceania,Northland,Waiharara,-34.953183,173.188736,1.0,0,,"03/00/2020: Sometime between March 16, 2020 and March 31, 2020, assailants set fire to a 4G cell phone tower in Waiharara, Northland, New Zealand. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, authorities suspected that the attack may have been carried out in relation to conspiracy theory regarding the link between 5G radio waves and the COVID-19 pandemic.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Unknown,4G Cell Phone Tower,144.0,New Zealand,,,,,,,,,,,,,,,,,Conspiracy theory extremists,,,,,,"The specific motive is unknown; however, authorities suspected that the incident may have been motivated by a conspiracy theory suggesting an unsubstantiated link between 5G radio waves and the COVID-19 pandemic.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Cellphone tower damaged,0.0,,,,,,,,,,,,,,,,,"""VANDALISM THOUGHT TO BE 5G HOAX,"" Dominion Post, April 14, 2020.",,,START Primary Collection,-9,-9,0,-9,
202004050025,2020,4,5,,0,,144,New Zealand,12,Australasia & Oceania,Auckland,Manurewa,-37.020974,174.895751,1.0,0,,"04/05/2020: Assailants set fire to a cell phone tower in Manurewa, Auckland, New Zealand. There were no reported casualties in the attack. An unknown group claimed responsibility while posting a video of the incident on social media in which individuals can be heard stating ""F... 5G"" and ""F... the New World Order."" Authorities suspected that the attack may have been carried out in relation to conspiracy theory regarding the link between 5G radio waves and the COVID-19 pandemic.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Unknown,Cell Phone Tower,144.0,New Zealand,,,,,,,,,,,,,,,,,Conspiracy theory extremists,,,,,,"Conspiracy theory extremists claimed responsibility through a video posted online and stated ""F... 5G"" and ""F... the New World Order."" Authorities suspected that the incident was part of a larger trend of violence motivated by a conspiracy theory suggesting an unsubstantiated link between 5G radio waves and the COVID-19 pandemic.",0.0,,,0,2.0,0.0,1.0,6.0,Video,,,,,,,,8,Incendiary,20.0,Gasoline or Alcohol,,,,,,,,,,,,,Fuel was used in the attack.,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Cell phone tower damaged,0.0,,,,,,,,,,,,,,,,,"""CELLPHONE TOWER, POWER BOX SET ALIGHT,"" Dominion Post, May 18, 2020.","""Another cell phone tower attacked in Wellington,"" Radio New Zealand News, May 16, 2020.",,START Primary Collection,-9,-9,0,-9,
202004080020,2020,4,8,,0,,143,New Caledonia,12,Australasia & Oceania,North,Kouaoua,-21.402747,165.83247,1.0,0,,"04/08/2020: Assailants raided the staff quarters at a Societe Le Nickel (SLN) mining site in Kouaoua, North, New Caledonia. There were no reported casualties, but a house and a vehicle were set on fire in the attack. No group claimed responsibility for the incident; however, two men were arrested in connection with the attack.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,1,Business,10.0,Mining,Societe Le Nickel (SLN),Staff Quarters,143.0,New Caledonia,,,,,,,,,,,,,,,,,Unknown,,,,,,,0.0,,,0,5.0,2.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,House and a car damaged,0.0,,,,,,,,,,,,,,,,,"""Jail terms over raid on SLN homes in New Caledonia,"" Radio New Zealand News, April 15, 2020.","""SLN quarters broken into in New Caledonia,"" Radio New Zealand News, April 8, 2020.",,START Primary Collection,-9,-9,0,-9,
202004280016,2020,4,28,,0,,144,New Zealand,12,Australasia & Oceania,Auckland,Papatoetoe,-36.986347,174.842996,1.0,0,The incident occurred along Pah Road.,"04/28/2020: Assailants set fire to a cell phone tower along Pah Road in Papatoetoe, Auckland, New Zealand. There were no reported casualties in the attack. No group claimed responsibility for the incident; however, authorities suspected that the incident may have been carried out in relation to conspiracy theory regarding the link between 5G radio waves and the COVID-19 pandemic.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Unknown,Cell Phone Tower,144.0,New Zealand,,,,,,,,,,,,,,,,,Conspiracy theory extremists,,,,,,"The specific motive is unknown; however, authorities suspected that the incident may have been motivated by a conspiracy theory suggesting an unsubstantiated link between 5G radio waves and the COVID-19 pandemic.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,Minor (likely < $1 million),-99.0,Cell phone tower damaged,0.0,,,,,,,,,,,,,,,,,"""Another cell phone tower attacked in Wellington,"" Radio New Zealand News, May 16, 2020.",,,START Primary Collection,-9,-9,0,-9,
202005090004,2020,5,9,,0,,14,Australia,12,Australasia & Oceania,South Australia,Morphett Vale,-35.127487,138.505963,1.0,0,The incident occurred along the Southern Expressway (M2) near Flaxmill Road in Onkaparinga district.,"05/09/2020: Assailants set fire to a phone tower along the Southern Expressway (M2) in Morphett Vale, Onkaparinga district, South Australia, Australia. There were no reported casualties in the attack. No group claimed responsibility; however, sources attributed the attack to conspiracy theory extremists and suspected the incident was related to a conspiracy theory suggesting an unsubstantiated link between 5G radio waves and the COVID-19 pandemic.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Unknown,Phone Tower,14.0,Australia,,,,,,,,,,,,,,,,,Conspiracy theory extremists,,,,,,"The specific motive is unknown; however, authorities suspected that the incident may have been motivated by a conspiracy theory suggesting an unsubstantiated link between 5G radio waves and the COVID-19 pandemic.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Phone tower damaged,0.0,,,,,,,,,,,,,,,,,"""5G fires: Australian mobile companies work with police to prevent arson attacks,"" The Guardian, May 26, 2020.","""Phone tower torched in Morphett Vale,"" The Advertiser - Online, May 9, 2020.",,START Primary Collection,-9,-9,0,-9,
202005120008,2020,5,12,,0,,144,New Zealand,12,Australasia & Oceania,Auckland,Mangere,-36.964289,174.795888,1.0,0,The incident occurred along Comet Crescent.,"05/12/2020: Assailants set fire to a cell phone tower along Comet Crescent in Mangere, Auckland, New Zealand. There were no reported casualties in the attack. No group claimed responsibility; however, authorities suspected that the incident may have been carried out in relation to conspiracy theory regarding the link between 5G radio waves and the COVID-19 pandemic.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Spark New Zealand Limited,3G/4G Cell Phone Tower,144.0,New Zealand,,,,,,,,,,,,,,,,,Conspiracy theory extremists,,,,,,"The specific motive is unknown; however, authorities suspected that the incident may have been motivated by a conspiracy theory suggesting an unsubstantiated link between 5G radio waves and the COVID-19 pandemic.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Cell phone tower damaged,0.0,,,,,,,,,,,,,,,,,"""Another cell phone tower attacked in Wellington,"" Radio New Zealand News, May 16, 2020.",,,START Primary Collection,-9,-9,0,-9,
202005150005,2020,5,15,,0,,144,New Zealand,12,Australasia & Oceania,Auckland,Otahuhu,-36.939204,174.852625,1.0,0,The incident occurred at the end of Todd Place.,"05/15/2020: Assailants set fire to a cell phone tower along Todd Place in Otahuhu, Auckland, New Zealand. There were no reported casualties in the attack. This was one of two similar arson incidents targeting towers in Auckland on the same night. No group claimed responsibility; however, authorities suspected that the attacks may have been carried out in relation to conspiracy theory regarding the link between 5G radio waves and the COVID-19 pandemic.",1,1,1,0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Unknown,Cellphone Tower,144.0,New Zealand,,,,,,,,,,,,,,,,,Conspiracy theory extremists,,,,,,"The specific motive is unknown; however, authorities suspected that the incident may have been motivated by a conspiracy theory suggesting an unsubstantiated link between 5G radio waves and the COVID-19 pandemic.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Cell phone tower damaged,0.0,,,,,,,,,,,,,,,,,"""Another cell phone tower attacked in Wellington,"" Radio New Zealand News, May 16, 2020.",,,START Primary Collection,-9,-9,0,-9,"202005150005, 202005150006"
202005150006,2020,5,15,,0,,144,New Zealand,12,Australasia & Oceania,Auckland,Favona,-36.95254,174.822937,1.0,0,The incident occurred along Savill Drive.,"05/15/2020: Assailants set fire to a cell phone tower along Savill Drive in Otahuhu, Auckland, New Zealand. There were no reported casualties in the attack. This was one of two similar arson incidents targeting towers in Auckland on the same night. No group claimed responsibility; however, authorities suspected that the attacks may have been carried out in relation to conspiracy theory regarding the link between 5G radio waves and the COVID-19 pandemic.",1,1,1,0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Unknown,Cellphone Tower,144.0,New Zealand,,,,,,,,,,,,,,,,,Conspiracy theory extremists,,,,,,"The specific motive is unknown; however, authorities suspected that the incident may have been motivated by a conspiracy theory suggesting an unsubstantiated link between 5G radio waves and the COVID-19 pandemic.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Cell phone tower damaged,0.0,,,,,,,,,,,,,,,,,"""Another cell phone tower attacked in Wellington,"" Radio New Zealand News, May 16, 2020.",,,START Primary Collection,-9,-9,0,-9,"202005150005, 202005150006"
202005160008,2020,5,16,,0,,144,New Zealand,12,Australasia & Oceania,Wellington,Porirua,-41.134064,174.850141,1.0,0,,"05/16/2020: Assailants set fire to a 4G cell phone tower in Porirua, Wellington, New Zealand. There were no reported casualties in the attack. No group claimed responsibility; however, authorities suspected that the incident may have been carried out in relation to conspiracy theory regarding the link between 5G radio waves and the COVID-19 pandemic.",1,1,1,0,,,0.0,1,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Unknown,4G Cellphone Tower,144.0,New Zealand,,,,,,,,,,,,,,,,,Conspiracy theory extremists,,,,,,"The specific motive is unknown; however, authorities suspected that the incident may have been motivated by a conspiracy theory suggesting an unsubstantiated link between 5G radio waves and the COVID-19 pandemic.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Cell phone tower damaged,0.0,,,,,,,,,,,,,,,,,"""Another cell phone tower attacked in Wellington,"" Radio New Zealand News, May 16, 2020.","""Porirua cell tower set ablaze in suspected arson attack, bringing nationwide total to 15,"" ONE News, May 16, 2020.",,START Primary Collection,-9,-9,0,-9,
202005160009,2020,5,16,,0,,144,New Zealand,12,Australasia & Oceania,Auckland,Weymouth,-37.044963,174.865539,1.0,0,The incident occurred along Blanes Road.,"05/16/2020: Assailants set fire to a cell phone tower along Blanes Road in Weymouth, Auckland, New Zealand. There were no reported casualties in the attack. This was one of two similar arson incidents targeting towers in Auckland suburbs on the same night. No group claimed responsibility; however, authorities suspected that the attacks may have been carried out in relation to conspiracy theory regarding the link between 5G radio waves and the COVID-19 pandemic.",1,1,1,0,,,1.0,1,0,7,Facility/Infrastructure Attack,,,,,16,Telecommunication,90.0,Telephone/Telegraph,Unknown,Cellphone Tower,144.0,New Zealand,,,,,,,,,,,,,,,,,Conspiracy theory extremists,,,,,,"The specific motive is unknown; however, authorities suspected that the incident may have been motivated by a conspiracy theory suggesting an unsubstantiated link between 5G radio waves and the COVID-19 pandemic.",0.0,,,0,-99.0,0.0,0.0,,,,,,,,,,8,Incendiary,18.0,Arson/Fire,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1,4.0,Unknown,-99.0,Cell phone tower damaged,0.0,,,,,,,,,,,,,,,,,"""Two more fires at cellphone towers, adding to series of suspected attacks,"" Radio New Zealand News, May 17, 2020.","""Police investigating two further cell tower fires overnight in Auckland,"" ONE News, May 16, 2020.",,START Primary Collection,-9,-9,0,-9,"202005160009, 202005160010"
